_id,created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count,time_score,time_level
11906,2021-01-01 14:30:00,84,Broken footpath,Broken footpath,712,10.0,"#633/727/32 , Whitefield Main Road, Near Forum Value Mall, Ramagondanahalli, Whitefield, Bengaluru, Karnataka 560066, India",,12.956678,77.7444615,Hagadur,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,1.0,critical
11907,2021-01-01 14:32:00,25,Garbage or Debris on Footpath,Since 2 years there is no good road and as women workers we cannot drive properly on this road,713,10.0,"Horamavu Agara, Horamavu, Bengaluru, Karnataka",Shiva Sai enclave apartment,13.0411068,77.6622027,Horamavu,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.861,high
11908,2021-01-01 17:46:00,197,Yellow spot,"Yellow spot is developing in front of Sky Asta Apartments on the newly laid footpath. 

Cabs and autowallahs stop here specifically for urinating. Previously this place had shrubs thereby offering convenient shade for people to urinate. Now the place is upgraded with a neatly laid footpath and newly tarred road. Old habits die hard!!",709,10.0,"70, Kanakapura Rd, Navaratan Gardens, Konanakunte, Bengaluru, Karnataka 560062",Next to Girias showroom,12.8830089,77.5470698,Vasanthapura,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11909,2021-01-01 19:28:00,80,Yellow spot,"We observe open urination around the playground which is located on 6th Main HAL 2nd Stage ,Indira Nagar Bangalore 560038.at the corner of 6th Main and Link Road to Defence Colony",709,10.0,"119, 1, 6Th Main Rd, Defence Colony, Indiranagar, Bengaluru, Karnataka 560038","Midway between Nilgiri Store ,Skyline Diagnostics on 6th Main",12.9740735,77.6448259,Hoysala Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11910,2021-01-01 21:05:00,80,Broken Footpath,"The footpath on 6Main HAL 2nd Stage,Indira nagar Ward 80 has cracked at many places and it is impossible to walk This is outside the Nilgiri Store on 6 Main",712,10.0,"119, 1, 6Th Main Rd, Defence Colony, Indiranagar, Bengaluru, Karnataka 560038",Nilgiri Store,12.9740735,77.6448259,Hoysala Nagar,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.722,medium
11911,2021-01-01 21:19:00,143,Steps up to footpath covered with debris preventing access and fo...,Steps up to footpath covered with debris preventing access and forcing people to walk on busy road,713,10.0,"Basavanagudi Head Post Office With Atm, Krishna Rajendra Road, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka, India",,12.9448275,77.574079,Vishveshwarapura,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.042,new
11912,2021-01-01 21:37:00,110,It's disturbing footpath walking peoples somebody hase put iron s...,It's disturbing footpath walking peoples somebody hase put iron small baricade and stone blocks for personal benifit. And it is at the neck of the road and turning point of the vehicles. I think footpath should help pedestrians not like this.,714,10.0,"Bangalore, Karnataka, India",,12.979647,77.59074,Sampangiram Nagar,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11913,2021-01-01 23:04:00,57,"Lot of stray dogs in area, making many difficulties to pedestrian...","Lot of stray dogs in area, making many difficulties to pedestrian and night time lot of barking noise interference",77,10.0,"29Th Cross, Balaji Layout, Kaggadasapura, Bengaluru, Karnataka, India",,12.9804084,77.6787034,C V Raman Nagar,19.0,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,1,0.062,new
11914,2021-01-01 23:08:00,57,It's create pollution and hazard environment. every week garbage...,"It's create pollution and hazard environment. every week garbage burnt backside of Narayana school,29th cross kaggdaspura",445,10.0,"29Th Cross, Balaji Layout, Kaggadasapura, Bengaluru, Karnataka, India",,12.9804084,77.6787034,C V Raman Nagar,6.0,Garbage and Unsanitary Practices,Stop/Prevent Burning Of Garbage,BBMP,Open,0,0.438,low
11915,2021-01-02 01:34:00,189,There are too many street dog in my area  which makes alot of dis...,"There are too many street dog in my area  which makes alot of disturbance due to their noice  and danger 
I request please look forward and kindly take  the considered steps 

thank you",77,10.0,"80, 8Th Cross Rd, Mangammanapalya, Bengaluru, Karnataka 560068, India",,12.9058431,77.634168,Hongasandra,19.0,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0,0.25,low
11916,2021-01-02 07:39:00,12,Worst roads,"Roads were digged by bwssd.
It's been 2 and half years now and they have not yet repaired them. Please help us
We have even complained to the corporator but there is no action yet",66,10.0,"#36, 10Th Cross Rd, Veeranjinappa Layout, Abbigere, Bengaluru, Karnataka 560015, India",Abbigere,13.07677269,77.52719682,Shettihalli,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0,0.967,high
11917,2021-01-02 07:41:00,12,Worst roads,Roads were digged by bwssd. It's been 2 and half years now and they have not yet repaired them. Please help us We have even complained to the corporator but there is no action yet,66,10.0,"#36, 10Th Cross Rd, Veeranjinappa Layout, Abbigere, Bengaluru, Karnataka 560015, India",Last bus stop,13.07677249,77.52719682,Shettihalli,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0,0.192,new
11918,2021-01-02 07:51:00,12,Worst roads,Roads were digged by bwssd. It's been 2 and half years now and they have not yet repaired them. Please help us We have even complained to the corporator but there is no action yet,66,10.0,"#36, 10Th Cross Rd, Veeranjinappa Layout, Abbigere, Bengaluru, Karnataka 560015, India",Last bus stop,13.07671074,77.52737896,Shettihalli,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0,1.0,critical
11919,2021-01-02 08:08:00,110,Broken Footpath,"These footpaths in Richmond and Langford Towns are broken and badly need repair as they are dangerous to walk on. (Many senior citizens live in this area)
1. Prime Street
2. King Street
3. Albert Street
4. Kingston Street
5.Serpentine Street (lower portion)
6. Curly Street
7. Berlie Street from berlie street cross to langford road
8. Most of the corners of the footpaths are broken.",712,10.0,"Bengaluru, Karnataka",Richmond Town and Langford Town,12.980926,77.589927,Sampangiram Nagar,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.458,low
11920,2021-01-02 08:16:00,110,Require a New Public Toilet,"Hayes Road/Dsousa Road , Bangalore
Needs a public toilet as people are using the walls of the buildings as urinals",715,10.0,"Bengaluru, Karnataka",Around Devatha Plaza Residency Road,12.980926,77.589927,Sampangiram Nagar,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,1.0,critical
11921,2021-01-02 08:24:00,125,Please put up the office timings of the Bangalore one centre. Cit...,Please put up the office timings of the Bangalore one centre. Citizens have come to centre and wait endlessly without knowing the office timings,42,,"No.49, Samvrudhi, 14Th Main Rd, Marenahalli, Mc Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",,12.97192876,77.53379112,Marenahalli,9.0,Others,Others,,Open,0,0.278,low
11922,2021-01-02 09:11:00,7,New Footpath,We need a connecting road,714,10.0,"Amruthahalli Main Rd, Talacauvery Layout, Amrutahalli, Byatarayanapura, Bengaluru, Karnataka 560092","4th cross, opp to Vidyamandir Public school",13.06687,77.6011938,Byatarayanapura,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11923,2021-01-02 10:15:00,104,"There's a dead bandicoot on the road for last 7 days, the pouraka...","There's a dead bandicoot on the road for last 7 days, the pourakarmikas are not clearing it although they sweep the street everyday",713,10.0,"Govindarajanagar, Vijayanagar, Bengaluru, Karnataka, India",,12.976346,77.5354295,Govindaraja Nagar,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,1,0.111,new
11924,2021-01-02 10:36:00,198,Require a New Public Toilet,"On Vajarahalli 100ft Road, BSK 6th Stage",715,10.0,"Thurahalli, Bengaluru, Karnataka 560062",Near Sobha Forest Edge,12.8818436,77.5271645,Hemmigepura,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,1.0,critical
11925,2021-01-02 11:07:00,83,Garbage or Debris on Footpath,"The people around 1kms throw garbage waste here,the stray dogs near by open the cover in search of food and throw the cover on roads ,the people who wait for the cabs, school children who are waiting for bus are getting infected by this.",713,10.0,"Chansandra, Bengaluru, Karnataka 560067",NDR CEMENT gowdon opp: ARK appartment,12.9833496,77.7667619,Kadugodi,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11926,2021-01-02 11:53:00,94,Require a New Public Toilet,"City should have public toilets in large numbers. Every BTS bus stand have a public toilet. A place like majestic should have 5 toilet units instead of 1 at present. Railway stations should have  toilet on each platform, commercial centres like MG Road , Commercial street , Gandhi Nagar, Gandhi Bazar should have .many toilet units. Every restaurant, commercial building or govt building should have public toilets for keeping the city clean and hygienic . This the primary responsibility of any civic body. It is a shame_..that civic body is not conscious of this basic need of citizens !",715,10.0,"Majestic, Bengaluru, Karnataka",Wherever public gather,12.9766637,77.5712556,Gandhi Nagar,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,0.111,new
11927,2021-01-02 12:12:00,176,Yellow spot,Yellow Spot at bus stand,709,10.0,"Bannerghatta Main Rd, Btm 2Nd Stage, Stage 2, Btm 2Nd Stage, Bengaluru, Karnataka 560076",Mico Layout Traffic Police Station,12.9135498,77.6001088,BTM Layout,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.194,new
11928,2021-01-02 14:19:00,112,Construction material,Construction material,713,10.0,"Kanya Flagship Salon, 1St Main Rd, Hal 2Nd Stage, Doopanahalli, Indiranagar, Bengaluru, Karnataka 560008, India",,12.964346,77.6397163,Domlur,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11929,2021-01-02 14:29:00,33,New Footpath,"The entire stretch of Dinnir Main road from RT nagar Police station to Kavalbyrasandra across the Hebbal wards of ward 33, 46 does not have walkable footpaths. Either broken, uneven or do not exist or encraoched by parked bikes, cemented structures of shops or flexboards and other unauthorised structures. With BMTC buses and other vehicles, bustops, schools and being market area... It is a dangerous situation not to have footpaths putting pedestrian lived in danger.",714,10.0,"Dinnur Main Rd, Ex Servicemen Colony, Rt Nagar, Bengaluru, Karnataka","Police station to KB Sandra Stretch. Specific sample area in picture is near BBMP nursery school, White House Apartments, til Devegowda rd junction and it extends both sides beyond the sample area.",13.0242409,77.5966907,Manorayanapalya,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,0.889,high
11930,2021-01-02 14:40:00,92,Yellow spot,Public urination near UNI building,709,10.0,"Thimmaiah Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka",Next to UNI building,12.99016,77.6045989,Shivaji Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.958,high
11931,2021-01-02 14:42:00,199,Unsafe Advertising,"There is a advertising installation in the road divider and at Avalahlli, Doddaballapur road near Sai Temple. The Road is curve and advertisement blocks at the center road divider is installed and it is blocking the visibility.  It is very dangerous to take U turn, as I was about hit by a speedy car. Refer enclose map. Please arrange to remove the advertising board.",84,5.0,"Avalahalli, Karnataka 560064, India",Sai temple,13.1361245,77.5655242,Other,21.0,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP,Open,0,1.0,critical
11932,2021-01-02 14:43:00,33,New Footpath,Dinnur road is so very congested. It has all possible vehicles plying on this narrow road and barely has space for walking. There are times when bikes go on the footpath making it difficult to walk on footpath.n,714,10.0,"Dinnur Main Rd, Kauser Nagar, Dinnur, Hebbal, Bengaluru, Karnataka",Opposite to White House apartment,13.0244953,77.5954986,Manorayanapalya,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11933,2021-01-02 15:11:00,97,From past one year this pothole is there no one as fixed we have...,"From past one year this pothole is there no one as fixed we have used cement for temporary filling but it’s not working please do the needful of filling it thank you. Location: #14, 1st cross, Bhashayam nagar Srirampuram-21. Ward no 97",66,10.0,"1St Cross Road, Srirampuram, Bengaluru Urban, In, India",,12.98992632,77.56565095,Dayananda Nagar,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0,1.0,critical
11934,2021-01-02 15:12:00,150,BAD ROADS &amp; STREET LIGHTS,"Dear Sir,

I am writing in regards to the bad roads &  lack of street lights in our area of Royal placid layout  phase 2, street no 7 & 8, Near SLS Springs Apartment, Bangalore 560102.

This is requesting you to kindly take care of the Bad roads & street lights situation. As the sun sets the society’s roads to become so dark that it’s almost impossible to see & there are some bad elements roaming around our area.

I request that the roads be layed & street lights be installed in the lacking neighbourhoods as soon as possible.

I hope that you will take this into concern as a priority very soon.

Thanking You,
Your Faithfully,

Navaneeth Krishna P
9880387722.",66,10.0,"121/2, Royal Placid Layout, Pwd Quarters, 1St Sector, Hsr Layout, Bengaluru, Karnataka 560102, India",SLS Springs Apartment,12.9007863,77.6551784,Bellanduru,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0,1.0,critical
11935,2021-01-02 15:29:00,33,Garbage or Debris on Footpath,"There is a blackspot outside our apartment on Dinnur Main Road. Despite BBMP efforts of cleaning up - clean ups have not been a sustainable activity. Unless the stretch is repaired and beautified by simple footpath, fixing a broken culvert wall and fencing with further use of CCTV camera to monitor subsequently - this problem will persist. Solutions have been given and discussed through ward committees/ corporator etc but not implemented. Using this forum to seek institutionalized help.",713,10.0,"Dinnur Main Rd, Kauser Nagar, Dinnur, Hebbal, Bengaluru, Karnataka",Outside Whitehouse Apartments,13.0244953,77.5954986,Manorayanapalya,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11936,2021-01-02 17:51:00,94,BBMP Garbage vehicle parking in two wheeler's parking are every d...,BBMP Garbage vehicle parking in two wheeler's parking are every day they parking here no one taking action against this issue please take the complaint against this wrong parking issue.,200,5.0,"12, Hospital Road, Cubbonpete, Chickpet, Bengaluru, Karnataka, India",,12.97358,77.577368,Gandhi Nagar,21.0,Traffic and Road Safety,Wrong Parking,BTP,Resolved,0,0.0,resolved
11937,2021-01-02 20:22:00,94,Public Urination,Public Urination,709,10.0,"5, Race Course Rd, Racecourse, Gandhi Nagar, Bengaluru, Karnataka 560009, India",,12.9818529,77.5764782,Gandhi Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11938,2021-01-02 20:46:00,106,Debris on Footpath,Debris on Footpath,713,10.0,"12/15, 1St Main Road, Rajaji Nagar Industrial Town, Rajajinagar, Bengaluru, Karnataka 560079, India",,12.9796403,77.5487097,Dr Raj Kumar,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.236,new
11939,2021-01-02 20:58:00,174,Need footpath to be cleaned as no humans are accessing the footpa...,Need footpath to be cleaned as no humans are accessing the footpaths only the local shops are accessing the same and they have encroached the footpaths,714,10.0,"Mangammanapalya Main Road, Rajiv Gandhi Nagar, Mangammanapalya, Bengaluru, Karnataka, India",,12.9065698,77.6310189,HSR Layout,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11940,2021-01-02 22:31:00,33,New Footpath,New footpath ...better roads ...,714,10.0,"Dinnur Main Rd, Kauser Nagar, Dinnur, Hebbal, Bengaluru, Karnataka",Ganesha temple,13.0244953,77.5954986,Manorayanapalya,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11941,2021-01-03 08:04:00,73,Garbage on the footpath,Garbage on the footpath,713,10.0,"7, 1St Cross Rd, Papreddy Palya, 2Nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,12.9710905,77.5072221,Kottigepalya,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11942,2021-01-03 08:05:00,58,"At BEML Gate, near the corner of the HAL manufacturing facility","At BEML Gate, near the corner of the HAL manufacturing facility",709,10.0,"Beml Gate, Hal 3Rd Stage, Puttappa Layout, New Tippasandra, Bengaluru, Karnataka",,12.971564,77.65848,New Tippasandra,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.25,low
11943,2021-01-03 08:15:00,73,Grange on the footpath site.,Grange on the footpath site.,712,10.0,"Dr. Ambedkar Institute Of Technology, Bengaluru, Karnataka, Bda Layout, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,12.9652261,77.5051841,Kottigepalya,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,1.0,critical
11944,2021-01-03 08:20:00,73,Garbage in front of AMBEDKAR INSTITUTE OF TECHNOLOGY,Garbage in front of AMBEDKAR INSTITUTE OF TECHNOLOGY,713,10.0,"331, Old Outer Ring Rd, Kengunte, Annapurneshwari Nagar, Bengaluru, Karnataka 560056, India",,12.9647704,77.5048824,Kottigepalya,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.403,low
11945,2021-01-03 08:22:00,73,Garbage on the footpath site near IIPM,Garbage on the footpath site near IIPM,713,10.0,"261, Old Outer Ring Rd, Balagangadhar Nagar, Kengunte, Annapurneshwari Nagar, Bengaluru, Karnataka 560056, India",,12.96159192,77.5047606,Kottigepalya,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11946,2021-01-03 10:05:00,33,Yellow spot,Due to absence of proper public urinals n lack of their Maintainance people using public spots to urinate,709,10.0,"Dinnur Main Rd, Kauser Nagar, Dinnur, Hebbal, Bengaluru, Karnataka",Next Shriram White House Apartments,13.0244953,77.5954986,Manorayanapalya,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.042,new
11947,2021-01-03 10:09:00,33,New Footpath,Require new footpath,714,10.0,"Dinnur Main Rd, Kauser Nagar, Dinnur, Hebbal, Bengaluru, Karnataka",Next to Shriram White House Apartments,13.0244953,77.5954986,Manorayanapalya,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11948,2021-01-03 10:11:00,105,Public Urination,Public Urination,709,10.0,"Kassia Udyog Bhavan 2, 106, 17Th Cross Rd, Govindaraja Nagar Ward, Stage 1, Vijayanagar, Bengaluru, Karnataka 560040, India",,12.9746135,77.5470742,Agrahara Dasarahalli,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11949,2021-01-03 10:15:00,123,Yellow Spot,Yellow Spot,709,10.0,"116, 6Th Cross Rd, Telecom Layout, Vidyaranya Nagar, Vijayanagar, Bengaluru, Karnataka 560023, India",,12.9733322,77.5478562,Vijayanagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.931,high
11950,2021-01-03 10:17:00,123,Debris On Footpath,Debris On Footpath,713,10.0,"116, 6Th Cross Rd, Telecom Layout, Vidyaranya Nagar, Vijayanagar, Bengaluru, Karnataka 560023, India",,12.9733067,77.5478652,Vijayanagar,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.736,medium
11951,2021-01-03 10:17:00,123,Yellow spot,Yellow spot,709,10.0,"116, 6Th Cross Rd, Telecom Layout, Vidyaranya Nagar, Vijayanagar, Bengaluru, Karnataka 560023, India",,12.9733448,77.5478609,Vijayanagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.736,medium
11952,2021-01-03 10:20:00,123,Yellow Spot Near SLNS Bar Tollgate Signal,Yellow Spot Near SLNS Bar Tollgate Signal,709,10.0,"69, 1St C Cross Rd, Telecom Layout, Vidyaranya Nagar, Vijayanagar, Bengaluru, Karnataka 560023, India",,12.9745051,77.5484779,Vijayanagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11953,2021-01-03 10:27:00,33,New Footpath,We require a footpath on dinnur road. It's there in bits and pieces which is unusable. People have to walk on the road putting their life in danger,714,10.0,"Rt Nagar, Bengaluru, Karnataka 560032",Shriram White House,13.0247291,77.5947532,Manorayanapalya,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11954,2021-01-03 10:39:00,170,Yellow spot,Urinating behind & beside the Bus stand.,709,10.0,"38Th A Cross Rd, Jayanagara 9Th Block, Jayanagar, Bengaluru, Karnataka 560069",Behind pump house bus stand and beside Mewa PU college  corner wall,12.921276,77.5934819,Jayanagar East,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11955,2021-01-03 13:22:00,168,Broken Footpath,Footpaths occupied by shops,712,10.0,"4Th Block, Jayanagar, Bengaluru, Karnataka 560041",11th main,12.9259401,77.5830419,Pattabhiram Nagar,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.417,low
11956,2021-01-03 14:30:00,129,People are illegally dumping garbage in an vacant site which is r...,"People are illegally dumping garbage in an vacant site which is right in front of our home,we are threatned of getting infected of viral diseases and covid infection,though i tried to contact bbmp officers several times all my efforts went in vain.
i would really appreciate this platform if my problem get solved.",713,10.0,"16, 3Rd Cross Rd, Jnananjyothinagar, Srirama Layout, Jnana Ganga Nagar, Bengaluru, Karnataka 560056, India",,12.9535957,77.4971943,Jnana Bharathi,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.278,low
11957,2021-01-03 14:34:00,129,People are dumping garbage illegally in an vacant site which is r...,"People are dumping garbage illegally in an vacant site which is right in front of our house,we are feeling threatned of getting airborne dieseases and covid infection.though i tried to contact bbmp officials several times all my efforts went in vain.",444,10.0,"16, 3Rd Cross Rd, Jnananjyothinagar, Srirama Layout, Jnana Ganga Nagar, Bengaluru, Karnataka 560056, India",,12.9535955,77.4972037,Jnana Bharathi,6.0,Garbage and Unsanitary Practices,Garbage Dumping In Vacant Lot/Land,BBMP,Open,0,0.25,low
11958,2021-01-03 14:50:00,174,Require a New Public Toilet,Thukka Ravi Kumar,715,10.0,"6Th Main Rd, Sector 6, Hsr Layout, Bengaluru, Karnataka 560102",A public toilet near Gundutop+ around HSR 6th sector,12.9113638,77.6329303,HSR Layout,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,1.0,critical
11959,2021-01-03 17:00:00,88,Debri dumped on footpath and no space to walk,"Debri , tubes dumped on footpath no space to walk",422,10.0,"3373/r, 13Th A Main Rd, Hal 2Nd Stage, Indiranagar, Bengaluru, Karnataka 560008, India",Outside isro gate,12.96826024,77.6476796,Jeevanbhima Nagar,15.0,"Mobility - Roads, Footpaths and Infrastructure",Repair Of Existing Footpaths,BBMP,Open,0,0.058,new
11960,2021-01-03 17:25:00,45,Dirty/unusable Public Toilet,It is filthy inside and outside. Water overflowing and trash dumped around.,710,10.0,"8Th Main Rd, Malleshwaram, Bengaluru, Karnataka",Opp Sree Sankara petrol pump near 18x traffic signal,13.0089383,77.5631857,Malleswaram,708.0,Yellow Spot,Report A Dirty or Unusable Public Toilet,BBMP,Open,0,1.0,critical
11961,2021-01-03 17:28:00,45,Garbage or Debris on Footpath,Construction material  stored on footpath,713,10.0,"17Th Cross Rd, Malleshwaram, Bengaluru, Karnataka","Junvtuon of 17x and 4th main, Opp Urban Insight",13.0075886,77.5639892,Malleswaram,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.542,medium
11962,2021-01-03 17:51:00,80,Debri and tubes blocking footpath,Debri and tubes blocking footpath,713,10.0,"80 Feet Road, Hal, Hal 2Nd Stage, Indiranagar, Bengaluru, Karnataka, India",,12.9704568,77.6474052,Hoysala Nagar,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,1,1.0,critical
11963,2021-01-03 17:54:00,80,"Need a continuous, free flowing footpath","Need a continuous, free flowing footpath",714,10.0,"8Th Cross, Hal 2Nd Stage, Indiranagar, Bengaluru, Karnataka, India",,12.971767,77.6457374,Hoysala Nagar,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,0.222,new
11964,2021-01-03 18:07:00,6,Yellow spot,Garbage pile up,709,10.0,"Thanisandra Main Rd, Rk Hegde Nagar, Bengaluru, Karnataka",Police Parade Grounds - Opp Sampigenahall Police Station,13.0717475,77.6337137,Thanisandra,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.847,high
11965,2021-01-03 18:13:00,149,Broken Footpath,Footpath in panathur road is broken and needs fixing,712,10.0,"Panathur, Bengaluru, Karnataka",Vishnu veg fast food,12.9355734,77.7057495,Varthur,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,1.0,critical
11966,2021-01-03 19:17:00,49,Street light not working,Street light not working,62,10.0,"Shop No. 32, 60Ft Nehru Road, Kammanahalli Main Road, St. Thomas Town Post, Rama, K.s.f.c Layout, Kanakadasa Layout, Lingarajapuram, Bengaluru, Karnataka 560084, India",,13.0101159,77.6299794,Lingarajapura,470.0,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0,0.486,low
11967,2021-01-03 20:08:00,83,Slabs missing/broken,Slabs are either missing or broken on ECc road opposite Gopalan atlantis/Citilight rustique apartment,712,10.0,"2, Ecc Rd, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066, India",Opposite Gopalan Atlantis apartment,12.97567317,77.74497677,Kadugodi,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.236,new
11968,2021-01-03 23:12:00,65,Yellow spot,Public toilet required,709,10.0,"Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003",Entire road,13.003123,77.5710119,Kadu Malleshwara,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11969,2021-01-03 23:18:00,94,Yellow spot,Men urinate in many roads due to lack of good quality public toilets. Bangalore cold weather contributes to frequent urination,709,10.0,"Bus Station Underpass, Majestic, Bengaluru, Karnataka 560009",Bus station to railway station,12.9770823,77.5747472,Gandhi Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.792,high
11970,2021-01-04 07:37:00,150,Broken Footpath,Footpath from Devarabisanshalli arch to Ambedkar statue in Bellandur ward is completely damaged,712,10.0,"#06, Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103",Devarabisanshalli arch to Ambedkar statue,12.9280819,77.6857757,Bellanduru,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,1.0,critical
11971,2021-01-04 07:41:00,150,Garbage or Debris on Footpath,Footpath is used for near by shops for commercial activities,713,10.0,"#06, Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103",S curve near lakshmi Vilas bank ATM and several other places on the devarabisanshalli Arch to Ambedkar statue road.,12.9280819,77.6857757,Bellanduru,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.014,new
11972,2021-01-04 07:48:00,150,New Footpath,Need footpath from Devarabisanshalli arch to Ambedkar statue,714,10.0,"#06, Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103",Infamous S curve near Devarabisanshalli Arch and also entire road from Devarabisanshalli arch to Ambedkar statue,12.9280819,77.6857757,Bellanduru,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,0.167,new
11973,2021-01-04 08:02:00,78,Yellow spot,The footpath from Thomas cafe to saint John's school - footpath well laid but stinks of urine,709,10.0,"Pulikeshi Nagar, Bengaluru, Karnataka",Near Thomas Cafe,12.9970483,77.6144076,Pulikeshinagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11974,2021-01-04 08:13:00,85,Public urination,Public urination,709,10.0,"3/7, Epip Zone, Whitefield, Bengaluru, Karnataka 560066, India",,12.97764979,77.70981402,Dodda Nekkundi,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
